Id,adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
184,0.545530477,0.016286645,0.012762143,0.002517394,0.000205871,0.000317668,1.79E-05,0.080064077,0.081649658,0.161713735,0.006537205,5,8.019354839,10.77852349
185,0,0,0,2.47E-08,0,0,8.25E-09,0.577350269,0.136082763,0.713433033,0.07856742,0,0,0.018867925
186,1.658866066,0.136363636,0.103206661,0.098831614,0.01,0.020579034,0.008091216,0.223606798,0.277350098,0.500956896,0.062017367,6,5.315789474,5.166666667
187,0.258317767,0.0078125,0.014222008,0.009956537,0.000280899,0.001091402,0.000184946,0.105999788,0.156173762,0.26217355,0.016554386,1,2.125,5.05
188,0,0,0.014167955,0.000240199,0,0.000784784,2.01E-06,0.092450033,0.19245009,0.284900122,0.017792017,0,3.456896552,16.03846154
189,0,0,0.004761839,1.20E-05,0,0.000264713,3.01E-07,0.156173762,0.176776695,0.332950457,0.027607882,0,0.675,0.870967742
190,0,0,0.008743889,0.001295487,0,0.000439302,6.00E-06,0.062994079,0.127000127,0.189994206,0.008000256,0,2.346613546,11.59016393
191,0.073830359,0.000720981,0.008316549,0.000585387,0.000720981,0.008316549,4.23E-07,0.027216553,0.707106781,0.734323334,0.019245009,1,0.312083024,447
192,9.557811543,0.00769586,0.056165128,0.02933336,2.19E-05,0.00093466,5.75E-06,0.008887221,0.052704628,0.061591849,0.000468398,100,30.19794629,1074.047354
193,1.029836784,0.024122807,0.013075068,0.002167287,0.000295461,0.000309352,7.11E-06,0.063245553,0.098532928,0.161778481,0.00623177,11,6.558232932,43.48039216
194,0,0,0.015285246,0.025411352,0,0.004131154,3.74E-06,0.00694897,0.316227766,0.323176736,0.002197457,0,0.518253815,1201.555556
195,1.219400071,0.031128405,0.016342541,0.041109665,0.001496446,0.001726897,0.000340954,0.120385853,0.208514414,0.328900267,0.025102186,8,3.897058824,43.59090909
196,21.32274735,0.054306468,0.018330742,0.040487478,7.26E-05,0.000101005,4.68E-05,0.022827719,0.063887656,0.086715375,0.001458409,157,46.49374348,247.5778689
197,0.089764344,0.001644737,0.010781835,0.003661148,0.000105396,0.000797164,6.43E-06,0.041239305,0.242535625,0.28377493,0.010002001,1,3.829642249,142.1875
198,0,0,9.57E-05,0.000456413,0,4.80E-05,4.87E-06,0.105999788,0.577350269,0.683350057,0.061199006,0,0.056818182,3
199,0,0,0.003139092,0.01054407,0,0.000302885,4.01E-06,0.016112275,0.277350098,0.293462373,0.004468741,0,0.735133731,236.25
200,0,0,0.006804033,8.50E-05,0,0.000433461,8.34E-07,0.102597835,0.132453236,0.235051071,0.013589415,0,1.20212766,2.214285714
201,0,0,0.000518434,0.000121074,0,0.000518434,1.55E-07,0.036986336,0.707106781,0.744093117,0.026153289,0,0.032876712,33
202,1.717791939,0.010775862,0.081291141,0.023543729,0.000379348,0.000272928,0.001092538,0.185695338,0.033259505,0.218954843,0.006176135,10,136.9285714,4.331118494
203,0,0,0.003214313,0.000825316,0,0.000128585,3.14E-06,0.063500064,0.142857143,0.206357206,0.009071438,0,0.83805668,7.541666667
204,0.913746631,0.007556675,0.029665514,0.008675995,9.50E-05,0.00063242,9.35E-06,0.034647946,0.107832773,0.14248072,0.003736184,9,12.88461538,179.9411765
205,0,0,3.77E-05,0.004848658,0,3.77E-05,1.60E-06,0.004337589,0.707106781,0.71144437,0.003067138,0,0.005117688,272
206,1.366625021,0.162790698,0.083524876,0.036897533,0.013888889,0.010713569,0.001354488,0.23570226,0.25819889,0.49390115,0.060858062,7,3.529411765,5.428571429
207,0.328764146,0.018518519,0.011181664,0.003624036,0.00049975,0.000571194,2.52E-05,0.075809804,0.145864991,0.221674796,0.011057996,4,4.416184971,16.63043478
208,0,0,0.005849013,0.000663196,0,0.000349191,2.70E-06,0.063628476,0.208514414,0.27214289,0.013267454,0,1.882113821,23.54545455
209,0.580948182,0.009363296,0.011776791,0.009121706,0.000113895,0.000354435,3.09E-05,0.048621664,0.099503719,0.148125383,0.004838036,5,5.914691943,27.51
210,0.858871354,0.00215311,0.065214547,0.019721107,2.14E-05,0.001030081,6.49E-06,0.015659446,0.098058068,0.113717513,0.001535535,9,17.25827815,685.4951456
211,0.831899833,0.075,0.03224115,0.044634277,0.003252033,0.001028807,0.001270506,0.15430335,0.147441956,0.301745306,0.022750788,6,15.85365854,14.44444444
212,0.131520121,0.000664011,0.002507088,0.000320105,7.24E-06,2.08E-05,3.48E-06,0.104828484,0.068041382,0.172869865,0.007132675,1,10.61111111,2.76744186
213,1.424098923,0.009337861,0.027806846,0.020718384,0.000265009,0.002229113,4.28E-05,0.029462783,0.164398987,0.19386177,0.004843652,11,3.867940921,123.9166667
214,0.4182962,0.029411765,0.026078461,0.035432853,0.002699055,0.003321012,0.000801223,0.132453236,0.267261242,0.399714478,0.035399616,2,2.517857143,11.07692308
215,0.170924119,0.005649718,0.014028684,0.001494209,8.48E-05,0.000245836,1.85E-05,0.107211253,0.060971076,0.16818233,0.006536785,2,10.53488372,5.026119403
216,0.293664345,0.002265861,0.005644705,0.00723121,0.000190114,0.000644181,8.96E-06,0.027607882,0.277350098,0.30495798,0.007657049,3,1.347826087,148.4166667
217,0.744823552,0.027624309,0.008405626,0.009988583,0.000578369,0.000311207,0.000126033,0.138675049,0.104257207,0.242932256,0.014457873,5,6.411764706,11.07692308
218,0.992907418,0.003772161,0.026178379,0.01701013,0.000158008,0.001714776,1.09E-05,0.019492029,0.2,0.219492029,0.003898406,10,4.488787533,492.9583333
219,0,0,0.004363576,0.004191166,0,0.001556963,3.51E-06,0.027076518,0.5,0.527076518,0.013538259,0,0.444607483,202.3333333
220,5.017072555,0.025717112,0.009916828,0.005619359,0.000175574,0.000383316,3.99E-05,0.076923077,0.108465229,0.185388306,0.008343479,26,17.70833333,13.58333333
221,0.156612303,0.006849315,0.000742832,0.000423546,0.000574053,6.00E-05,3.43E-06,0.316227766,0.267261242,0.583489008,0.084515425,1,0.222222222,1.615384615
222,0,0,0,0,0,0,0,0.577350269,0.353553391,0.93090366,0.204124145,0,0,0
223,22.28834917,0.071509648,0.010814696,0.012238743,0.000370841,0.000699118,7.65E-05,0.065653216,0.105409255,0.171062472,0.006920457,63,9.536796537,17.35955056
224,0.820139919,0.193548387,0.023702079,0.009568925,0.022222222,0.004921022,0.000981394,0.316227766,0.333333333,0.649561099,0.105409255,6,10.11111111,5.5
225,0.508885902,0.008941878,0.01700384,0.001627021,6.99E-05,0.000330332,1.16E-05,0.076923077,0.044324221,0.121247298,0.003409555,6,29.83928571,10.36811024
226,0,0,0.012070743,0.000966488,0,0.001175658,7.08E-06,0.081923192,0.213200716,0.295123908,0.017466083,0,1.972972973,14.38095238
227,0,0,0.001505939,0.000441278,0,0.000127492,1.50E-06,0.059028134,0.223606798,0.282634931,0.013199092,0,0.461538462,8.578947368
228,0,0,0.003825356,0.009289337,0,0.000192621,8.97E-05,0.070014004,0.169030851,0.239044855,0.011834527,0,1.541871921,9.617647059
229,0.284475423,0.005319149,0.042350947,0.001915375,5.07E-05,0.000811034,4.73E-06,0.048336824,0.084818893,0.133155717,0.004099876,3,15.10070258,47.01449275
230,0.171034289,0.000180914,0.0117426,0.030082892,6.03E-05,0.00419291,3.07E-06,0.00958398,0.5,0.50958398,0.00479199,2,0.940749587,3489
231,3.096501195,0.064516129,0.030100906,0.016892994,0.000736722,0.001092765,0.000176224,0.092847669,0.121267813,0.214115482,0.011259434,22,21.83478261,24.62686567
232,0,0,0.001614831,0.001806582,0,0.000837126,1.09E-06,0.023911405,0.577350269,0.601261674,0.013805256,0,0.139016018,121.5
233,1.126463008,0.006568144,0.019070824,0.009482962,8.07E-05,0.000107464,0.000162144,0.107832773,0.034239348,0.142072121,0.003692124,8,56.42352941,6.084507042
234,0.073830359,0.000262467,0.025969308,0.002203242,0.000262467,0.025969308,5.80E-07,0.016641262,0.707106781,0.723748043,0.011767149,1,0.430193906,1685
235,0,0,0.002358955,1.97E-05,0,0.000643829,4.59E-07,0.15249857,0.213200716,0.365699287,0.032512804,0,0.642857143,1.285714286
236,0.436081291,0.016042781,0.016897049,0.00403048,0.000608643,0.001211234,0.000147365,0.25,0.145864991,0.395864991,0.036466248,3,9.466666667,5.52173913
237,9.484705257,0.005168453,0.004770765,0.012502528,1.20E-05,3.73E-05,6.20E-05,0.048168305,0.038376478,0.086544783,0.00184853,54,72.21162791,23.09144543
238,4.012835285,0.020110957,0.02589021,0.024689216,0.000138253,0.000638331,4.64E-05,0.02773501,0.078811041,0.10654605,0.002185825,29,10.51809084,86.8
239,0,0,0.00537159,1.21E-05,0,0.00537159,7.40E-08,0.078086881,0.707106781,0.785193662,0.055215763,0,0.030674847,5
240,0.192363292,0.018181818,0.036013866,0.008913562,0.001461988,0.0066897,0.000264249,0.169030851,0.229415734,0.398446585,0.038778337,1,1.882352941,3.666666667
241,2.759271315,0.002761551,0.012947285,0.022627905,3.12E-05,0.000370239,9.06E-06,0.010352832,0.105409255,0.115762088,0.001091284,26,4.858934505,512.4606742
242,0,0,0.008631434,0.000101341,0,0.001994763,2.29E-06,0.19245009,0.377964473,0.570414563,0.072739297,0,0.269230769,1.833333333
243,0,0,0.002496515,0.003703255,0,0.000185991,8.61E-06,0.040258484,0.208514414,0.248772898,0.008394474,0,0.704545455,21.90909091
244,0,0,0.006937067,5.57E-05,0,0.004799384,5.81E-07,0.102062073,0.577350269,0.679412342,0.058925565,0,0.084210526,4
245,0,0,0,0,0,0,0,0.059976014,0.707106781,0.767082796,0.042409446,0,0,0
246,4.751687958,0.006307905,0.013521185,0.014898973,5.10E-05,4.14E-05,0.000164082,0.090166963,0.04975186,0.139918823,0.004485974,32,132.4590164,15.96029777
247,0.566215995,0.017167382,0.035351829,0.029704629,0.002886003,0.010860348,0.000217552,0.074535599,0.377964473,0.452500072,0.028171808,4,0.854748603,36.33333333
248,0,0,0.001621141,5.06E-05,0,0.000878791,2.16E-07,0.076028592,0.577350269,0.653378861,0.043895128,0,0.075581395,17.5
249,0.569275693,0.011520737,0.02652202,0.006078929,0.000353607,0.001298542,1.86E-05,0.055641488,0.166666667,0.222308155,0.009273581,5,6.239130435,80.77142857
250,0.209257164,0.005524862,0.033176312,0.001491304,6.89E-05,0.000994336,6.57E-06,0.063887656,0.09166985,0.155557506,0.005856572,2,10.98770492,22.84745763
251,0,0,0.004346103,0.002504829,0,0.002788106,7.00E-06,0.051031036,0.577350269,0.628381305,0.029462783,0,0.070496084,13.5
252,1.925030895,0.010920437,0.057724363,0.068713714,0.000522876,0.00476755,0.000119576,0.028261671,0.213200716,0.241462387,0.006025408,14,4.085531575,249.7142857
253,3.535956851,0.01008273,0.07829318,0.020614371,0.000114773,0.002099358,7.00E-06,0.016237104,0.105409255,0.12164636,0.001711541,39,20.04219409,861.7752809
254,1.234175312,0.037433155,0.036662348,0.069329162,0.002105263,0.002923145,0.000616282,0.076471911,0.223606798,0.300078709,0.017099639,7,4.564705882,42
255,0,0,0,0.000171674,0,0,6.31E-07,0.060971076,0.707106781,0.768077857,0.043113061,0,0,1
256,0.271085031,0.00591716,0.012080442,0.005363951,0.000195733,0.00045187,0.000154436,0.160128154,0.103695169,0.263823323,0.016604516,1,13.63157895,5.945652174
257,0,0,0.00053155,0.000321081,0,0.000108466,2.23E-06,0.087370406,0.40824829,0.495618696,0.035668819,0,0.323076923,9.6
258,29.89794924,0.182547643,0.046795252,0.061247892,0.000530894,0.000823041,0.000235426,0.047245559,0.054964971,0.10221053,0.002596851,182,37.38255034,79.79393939
259,0,0,0.000749031,0.000628649,0,9.22E-05,5.84E-06,0.106600358,0.316227766,0.422828124,0.033709993,0,0.666666667,8
260,0,0,6.91E-05,0.000354695,0,1.38E-05,1.55E-05,0.707106781,0.40824829,1.115355072,0.288675135,0,1,7
261,0.422244158,0.009389671,0.013222338,0.00416755,0.00030532,0.000943307,1.77E-05,0.052558833,0.171498585,0.224057418,0.009013766,4,2.612188366,38.75757576
262,1.65811092,0.033492823,0.065123641,0.022852644,0.001552106,0.006314095,8.67E-05,0.05,0.208514414,0.258514414,0.010425721,14,6.015037594,117.1818182
263,0.087876729,0.003508772,0.002567078,0.000857041,8.22E-05,7.11E-05,4.24E-06,0.06984303,0.137360564,0.207203594,0.009593678,1,2.31372549,10.26923077
264,0,0,0.000269324,2.69E-06,0,0.000269324,5.61E-08,0.144337567,0.707106781,0.851444348,0.102062073,0,0.021276596,1
265,0.728207867,0.006554307,0.015923678,0.008406141,0.000230764,0.000987862,1.19E-05,0.031189143,0.182574186,0.213763329,0.005694332,7,3.362220058,124.6206897
266,0,0,0.003876179,7.48E-05,0,0.001576979,1.92E-06,0.160128154,0.5,0.660128154,0.080064077,0,0.342105263,4.333333333
267,0.119102139,0.002283105,0.010907717,0.009051239,2.08E-05,0.000113889,6.45E-05,0.067573738,0.068680282,0.13625402,0.004640983,1,10.85779817,11.74407583
268,0,0,0.000328798,0.000105655,0,0.000166719,3.46E-07,0.060858062,0.577350269,0.638208331,0.035136418,0,0.115241636,20
269,0.859480979,0.00973236,0.024934631,0.016673153,0.000226469,0.001609266,2.99E-05,0.035944258,0.147441956,0.183386214,0.005299692,8,4.949547219,88.86666667
270,6.306193282,0.003012653,0.001220217,0.009295947,2.22E-06,1.59E-05,2.02E-05,0.025294175,0.062622429,0.087916604,0.001583983,30,25.6177977,45.12598425
271,1.226222913,0.003985387,0.023335272,0.018260653,0.00010057,0.000923716,9.50E-06,0.018430245,0.156173762,0.174604006,0.002878321,12,5.164458036,385.3
272,0.741658709,0.015748031,0.01543127,0.001934261,0.000173479,0.000362933,5.21E-06,0.062745581,0.092847669,0.15559325,0.005825781,8,7.509881423,39.00869565
273,0.900927529,0.008396306,0.027762627,0.005228121,0.000238436,0.000991696,4.74E-06,0.029450003,0.164398987,0.193848991,0.004841551,10,8.052951389,261
274,0,0,0.011732857,0.000119168,0,0.001919647,5.93E-07,0.07124705,0.301511345,0.372758395,0.021481794,0,0.87755102,17.9
275,0,0,0,2.72E-06,0,0,1.60E-07,0.301511345,0.447213595,0.74872494,0.134839972,0,0,1.25
276,0,0,0.001005763,0.001140622,0,6.95E-05,6.08E-05,0.229415734,0.242535625,0.471951359,0.055641488,0,0.5,0.625
277,0,0,0.008031303,0.000984353,0,0.000624651,4.77E-06,0.064415663,0.156173762,0.220589425,0.010060036,0,1.2375,9.425
278,1.343990882,0.003852993,0.021969793,0.005970415,1.10E-05,0.000359534,3.12E-06,0.018408373,0.050125471,0.068533843,0.000922728,13,14.75694915,115.440806
279,0.257877943,0.01734104,0.012018969,0.001070374,0.000388199,0.000825084,1.25E-05,0.106600358,0.108465229,0.215065587,0.011562432,3,5.057471264,6.047619048
280,1.070184975,0.017948718,0.01262421,0.012168666,0.00023116,0.000127754,0.000165237,0.103695169,0.068842839,0.172538009,0.00713867,7,13.97826087,7.261904762
281,2.4207893,0.003073967,0.007891064,0.018525282,1.92E-05,5.85E-05,0.00017224,0.086386843,0.055901699,0.142288542,0.004829171,16,96.2406015,20.31034483
282,8.263039627,0.042553191,0.023550388,0.023982446,0.000284699,0.000723871,3.89E-05,0.068199434,0.07856742,0.146766854,0.005358254,60,11.20093458,121.8757764
283,0.621496567,0.008515815,0.057178562,0.0051708,0.000301724,0.002507082,6.55E-06,0.035355339,0.182574186,0.217929525,0.006454972,7,11.95244055,329.7931034
284,12.88891526,0.079329609,0.030606831,0.054588001,0.000334948,0.000370594,0.000318937,0.056796183,0.075164603,0.131960786,0.004269063,71,29.91585761,44.63636364
285,0.288539008,0.016949153,0.010420446,0.253721425,0.00862069,0.005285487,0.007550484,0.130188911,0.577350269,0.70753918,0.075164603,1,0.793103448,23
286,0,0,0,2.06E-06,0,0,6.88E-07,0.707106781,0.065653216,0.772759998,0.046423835,0,0,0.017316017
287,0,0,0.002297014,4.87E-05,0,1.07E-05,2.34E-06,0.213200716,0.05913124,0.272331956,0.012606823,0,4.238095238,0.312280702
288,0,0,0.018672574,0.005977684,0,0.000386859,0.000539873,0.316227766,0.138675049,0.454902815,0.043852901,0,15.77777778,2.843137255
289,12.81365587,0.066911765,0.028177396,0.038493155,0.000184568,0.000152783,0.000142787,0.044151079,0.047891314,0.092042393,0.002114453,91,64.23242188,67.13333333
290,0.087876729,0.003355705,0.016741481,0.002361599,6.01E-05,0.000506062,1.57E-05,0.067728546,0.115470054,0.1831986,0.007820619,1,7.036866359,21.63513514
291,4.720245765,0.015815635,0.008854525,0.008923907,4.38E-05,9.82E-05,2.90E-05,0.048737018,0.058222251,0.106959269,0.002837579,35,31.99761905,30.52721088
292,0.086953824,0.005813953,0.002595453,0.003464336,0.00147929,0.000953901,3.35E-05,0.080321933,0.447213595,0.527535528,0.03592106,1,0.155844156,8.25
293,0.147079245,0.010204082,0.005305001,0.012119566,0.003472222,0.001907148,0.000181366,0.104257207,0.5,0.604257207,0.052128604,1,0.21978022,7
294,20.43596375,0.037691708,0.019856344,0.021137557,5.42E-05,0.000168595,4.57E-05,0.017885682,0.036369648,0.054255331,0.000650496,145,31.88032,120.6516556
295,1.745412798,0.010582011,0.004568092,0.002069052,9.58E-05,0.000541071,1.71E-05,0.08304548,0.176776695,0.259822175,0.014680505,6,4.104166667,6.290322581
296,0.495801662,0.001148765,0.001992506,0.000990987,5.04E-06,2.66E-05,5.99E-06,0.115470054,0.039904344,0.155374398,0.004607757,4,8.486486486,2.901116427
297,11.35228805,0.057960894,0.017957356,0.018917854,0.000167256,0.000149536,6.85E-05,0.060971076,0.039223227,0.100194303,0.002391482,83,38.79477612,41.38828968
298,1.156713257,0.036144578,0.018163143,0.016646466,0.000886132,0.000633283,0.000410248,0.149071198,0.094491118,0.243562317,0.014085904,6,8.068181818,4.675675676
299,0,0,6.32E-05,6.22E-06,0,2.19E-06,4.44E-07,0.25819889,0.182574186,0.440773076,0.047140452,0,0.571428571,0.275862069
300,0.109096707,0.004405286,0.01938048,0.000665114,0.000109266,0.000576684,3.84E-06,0.078086881,0.137360564,0.215447445,0.010726058,1,5.061349693,20.13461538
301,0.095541126,0.000509424,0.001647775,0.01194775,0.000254842,0.000836941,6.59E-06,0.022587698,0.577350269,0.599937967,0.013041013,1,0.326697295,320
302,0,0,0.001322659,0.003167691,0,0.000264533,6.81E-05,0.140028008,0.40824829,0.548276299,0.057166195,0,0.16,1.6
303,0,0,0.00644117,0.000673575,0,0.000728901,1.43E-06,0.045786855,0.277350098,0.323136953,0.012698989,0,0.792016807,35.83333333
304,0,0,0.000720408,3.60E-05,0,0.000246982,3.69E-07,0.111111111,0.5,0.611111111,0.055555556,0,0.175,6.666666667
305,0,0,0.007675093,7.23E-05,0,0.000740569,5.21E-07,0.088388348,0.15430335,0.242691698,0.013638618,0,0.881889764,3.219512195
306,0,0,0.001548786,0.000205409,0,0.000156859,5.46E-06,0.162221421,0.288675135,0.450896556,0.046829291,0,0.432432432,1.545454545
307,32.84710891,0.205333333,0.066652195,0.083791085,0.000982268,0.00078245,0.000565908,0.068518871,0.075809804,0.144328675,0.005194402,154,60.49528302,53.57225434
308,0.697235915,0.103448276,0.07566165,0.016183394,0.017142857,0.004269833,0.002390986,0.353553391,0.196116135,0.549669526,0.069337525,3,7.857142857,2.2
309,2.209628163,0.000373929,0.028341231,0.041414792,9.12E-06,0.001561299,2.00E-06,0.004041171,0.15430335,0.158344521,0.000623566,23,3.293604651,4963.634146
310,0,0,0.00625336,1.12E-05,0,0.001753293,1.97E-07,0.131306433,0.353553391,0.484859823,0.046423835,0,0.140350877,1.142857143
311,0,0,0,0,0,0,0,0.049875467,0.707106781,0.756982248,0.035267281,0,0,0
312,0.3049697,0.005555556,0.010057566,0.014572399,0.000518001,0.001433704,7.03E-05,0.053760333,0.288675135,0.342435468,0.015519271,2,0.634782609,20.36363636
313,0,0,0.006805876,0.000300828,0,0.000148482,2.45E-06,0.090535746,0.075377836,0.165913582,0.006824389,0,3.595041322,3.142857143
314,0.349055291,0.048780488,0.143247236,0.028902428,0.007936508,0.038497037,0.000864213,0.166666667,0.353553391,0.520220057,0.058925565,2,2.028571429,10.14285714
315,0.543720302,0.001428571,0.00725989,0.002476136,4.00E-06,0.000233733,1.83E-06,0.016249962,0.050379272,0.066629234,0.000818661,6,4.305863708,43.79389313
316,0.219333424,0.005154639,0.001056098,0.005766531,0.001038961,0.000215865,1.55E-05,0.057543534,0.40824829,0.465791824,0.023492049,2,0.764119601,62.2
317,1.098073541,0.01369863,0.010086431,0.005140762,0.000141243,0.000336871,5.47E-05,0.1,0.09166985,0.19166985,0.009166985,8,11.81818182,9.661016949
318,9.382855292,0.153623188,0.078386918,0.026679572,0.00228281,0.003800598,0.000218005,0.125,0.11785113,0.24285113,0.014731391,53,11.63492063,20.36619718
319,2.805732912,0.022590361,0.063875411,0.018195735,0.000954198,0.00074922,0.00094927,0.204124145,0.043519414,0.247643559,0.008883363,15,60.08695652,3.19544592
320,0.300149422,0.007067138,0.007829553,0.002706683,0.000438982,0.001051333,1.29E-05,0.062378286,0.23570226,0.298080547,0.014702703,2,0.63671875,12
321,0.509513482,0.00349162,0.016404854,0.006096649,6.94E-05,0.000752683,5.33E-06,0.026919095,0.137360564,0.164279659,0.003697622,5,4.350253807,116.9230769
322,0.088114179,0.002724796,0.008844922,0.000420801,4.26E-05,0.000306409,1.60E-06,0.061084722,0.10976426,0.170848982,0.006704919,1,3.322097378,13.70731707
