adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0.210903833,0.00137457,0.053522201,0.136305501,0.000172533,0.019994897,0.00010239,0.026509257,0.333333333,0.35984259,0.008836419,2,1.780590717,327.5
1.156289912,0.034782609,0.057528449,0.046167682,0.001052632,0.004740345,0.000280148,0.070888121,0.160128154,0.231016274,0.011351184,8,7.035353535,36.89473684
2.450848595,0.001936033,0.052400299,0.031380227,1.45E-05,0.002594287,4.36E-06,0.008972309,0.085749293,0.094721602,0.000769369,25,12.49891313,1192.311111
0.073830359,0.000277393,0.173473093,0.500945982,0.000138735,0.116922145,0.000138998,0.01670849,0.577350269,0.594058759,0.009646651,1,1.400167551,2525.5
0.090699982,5.80E-05,0.186090206,0.52013809,2.90E-05,0.151906522,3.04E-05,0.007621606,0.577350269,0.584971875,0.004400336,1,1.176600442,10140.5
0.298290902,0.007843137,0.074451688,0.032435923,0.000371609,0.001020623,0.00166658,0.204124145,0.103695169,0.307819315,0.021166688,2,32.52173913,6.282608696
0.735064948,0.00012457,0.029972693,0.033756976,3.56E-06,0.007874381,3.33E-06,0.004999,0.166666667,0.171665667,0.000833167,5,1.694339623,1946.257143
0.098557939,2.49E-05,0.159266784,0.533191918,1.25E-05,0.116653922,1.45E-05,0.004999,0.577350269,0.582349269,0.002886174,1,1.101711858,22096
5.400423943,0.02362949,0.06817304,0.040290378,0.000162343,0.001076704,2.91E-05,0.022321651,0.080582296,0.102903947,0.00179873,50,30.94566301,406.875817
1.452451117,0.016200295,0.022958263,0.021181159,9.65E-05,0.000619453,7.78E-05,0.054232614,0.076028592,0.130261207,0.004123229,11,13.42772861,31.71511628
0.318982191,0.000766284,0.070053001,0.128605911,8.53E-05,0.035915372,4.18E-05,0.015992326,0.316227766,0.332220092,0.005057217,3,2.091839345,908.5555556
72.32821978,0.031755155,0.009862138,0.026967497,1.78E-05,2.73E-05,1.99E-05,0.022321651,0.048853197,0.071174848,0.001090484,442,226.8025922,331.7870813
0.203933524,4.99E-05,0.119967467,0.278903608,1.25E-05,0.063234628,8.10E-06,0.004999,0.447213595,0.452212596,0.002235621,2,1.329776334,13338
0,0,0.631417118,1,0,0.631417118,0.000116347,0.010785786,0.707106781,0.717892567,0.007626702,0,1,8595
0,0,0.072744067,0.168568428,0,0.03364003,0.001187475,0.090909091,0.377964473,0.468873564,0.034360407,0,1.675,43.66666667
0.460229201,0.00140056,0.035117494,0.05995288,6.12E-05,0.003816785,1.81E-05,0.01685021,0.204124145,0.220974355,0.003439535,5,5.524282874,853.173913
12.90474523,0.012749089,0.180371013,0.140179957,8.70E-05,0.002441792,3.34E-05,0.010380685,0.082199494,0.092580179,0.000853287,119,42.88641017,2720.265306
0,0,0.757615747,1,0,0.757615747,0.000337838,0.018405254,0.707106781,0.725512036,0.01301448,0,1,2960
0.111904807,0.000114377,0.193746675,0.50541159,5.72E-05,0.160025022,5.85E-05,0.010697788,0.577350269,0.588048057,0.006176371,1,1.020029758,4458.5
7.40588106,0.005299818,0.04550321,0.040617075,2.45E-05,0.001073875,9.32E-06,0.008751751,0.067419986,0.076171737,0.000590043,70,19.62749904,1171.534247
0,0,0.216431307,1,0,0.216431307,7.81E-05,0.008972309,0.707106781,0.716079091,0.006344381,0,1,12803
0,0,0.216431307,1,0,0.216431307,7.81E-05,0.008972309,0.707106781,0.716079091,0.006344381,0,1,12803
1.616876138,0.001323472,0.075505989,0.046557125,2.25E-05,0.005917277,4.83E-06,0.008972309,0.129099445,0.138071754,0.00115832,17,10.21536108,2226.491525
0,0,0.078585745,0.153294218,0,0.014129639,7.39E-05,0.021363815,0.333333333,0.354697148,0.007121272,0,3.399086758,932
1.893673603,0.001558118,0.082901991,0.056538546,2.95E-05,0.006520185,5.80E-06,0.008972309,0.136082763,0.145055073,0.001220977,20,10.68046051,2603.264151
5.050147265,0.003725551,0.053632806,0.032713317,2.91E-05,0.00281496,5.52E-06,0.008972309,0.087705802,0.096678111,0.000786924,48,12.3707431,1263.248062
2.653139239,0.041884817,0.030618916,0.034603485,0.000479616,0.002203267,0.000211947,0.065372045,0.099014754,0.164386799,0.006472797,16,8.154506438,22.66336634
1.38230606,0.000869565,0.049571125,0.061711457,3.00E-05,0.012189224,4.68E-06,0.007621606,0.182574186,0.190195792,0.001391508,15,4.253340304,2529.655172
0,0,0.100990895,0.123348735,0,0.011035519,6.28E-05,0.021363815,0.25,0.271363815,0.005340954,0,5.337899543,781
0.349203213,0.000231992,0.069521205,0.12911048,2.32E-05,0.032449392,9.13E-06,0.007621606,0.301511345,0.30913295,0.002298001,4,2.272046009,3917.4
13.00461672,0.147727273,0.025382803,0.058795274,0.001646195,0.00210728,0.000273444,0.060633906,0.160128154,0.22076206,0.009709195,52,7.335793358,46.28947368
0,0,0.319481332,1,0,0.319481332,0.00011439,0.010697788,0.707106781,0.717804569,0.007564478,0,1,8742
0,0,0.300538546,1,0,0.300538546,5.80E-05,0.007621606,0.707106781,0.714728387,0.005389289,0,1,17236
0.077516816,0.001831502,0.029764765,0.05852441,9.97E-05,0.006820048,0.000117771,0.043810795,0.223606798,0.267417593,0.009796392,1,3.359615385,95.15789474
0.732307466,0.000199397,0.044630703,0.075903386,9.50E-06,0.011758931,2.60E-06,0.004999,0.213200716,0.218199717,0.00106579,8,2.409771336,4603.47619
0.203238655,0.000897666,0.165462806,0.0790242,2.40E-05,0.009095156,4.29E-05,0.021363815,0.160128154,0.181491969,0.003420948,2,12.66484018,731.4473684
0,0,0.140754382,1,0,0.140754382,0.00286533,0.053605627,0.707106781,0.760712408,0.037904902,0,1,349
2.639511586,0.002022717,0.07403817,0.043035541,2.64E-05,0.004678362,5.47E-06,0.008972309,0.113227703,0.122200013,0.001015914,26,11.63787135,1949.012987
45.31480925,0.015374635,0.005155229,0.012511444,1.15E-05,3.59E-05,1.64E-05,0.026509257,0.035759927,0.062269184,0.000947969,237,131.1223629,86.24711908
2.121316437,0.002346917,0.038955812,0.037074816,2.63E-05,0.001174923,7.15E-06,0.010380685,0.104828484,0.115209169,0.001088191,22,10.46621403,1083.744444
6.341859783,0.004841313,0.070394773,0.029937212,1.80E-05,0.001930108,4.69E-06,0.008972309,0.060412209,0.069384519,0.000542037,63,26.21616617,1243.058608
0,0,0.631417118,1,0,0.631417118,0.000116347,0.010785786,0.707106781,0.717892567,0.007626702,0,1,8595
13.18568508,0.013252111,0.168849461,0.116330757,7.61E-05,0.0022311,2.67E-05,0.010380685,0.075377836,0.085758521,0.000782474,124,46.98706757,2502.394286
0,0,0.216431307,1,0,0.216431307,7.81E-05,0.008972309,0.707106781,0.716079091,0.006344381,0,1,12803
0.179120311,4.99E-05,0.083035729,0.201907763,8.31E-06,0.039167549,6.15E-06,0.004999,0.377964473,0.382963473,0.001889445,2,1.476471323,9883.5
2.676377266,0.002991453,0.056387565,0.046172389,3.67E-05,0.001561242,8.71E-06,0.010380685,0.10976426,0.120144945,0.001139428,28,13.65621295,1551.134146
0.716661612,0.000624366,0.073411059,0.096007284,3.47E-05,0.015514234,8.49E-06,0.008972309,0.229415734,0.238388043,0.002058389,8,5.190725384,3686.555556
1.808908006,0.002271953,0.035472327,0.023174451,2.82E-05,0.005224178,3.99E-06,0.010697788,0.110431526,0.121129314,0.001181373,20,6.085269543,657.6790123
0.281229801,0.001371742,0.070167918,0.068850961,6.62E-05,0.014416026,5.60E-05,0.026379807,0.213200716,0.239580523,0.005624194,2,2.974233983,204.2857143
0,0,0.223631331,1,0,0.223631331,2.49E-05,0.004999,0.707106781,0.712105781,0.003534827,0,1,40108
0.233822078,4.99E-05,0.108133111,0.230242864,9.97E-06,0.051439323,9.73E-06,0.004999,0.40824829,0.413247291,0.002040833,2,1.337373485,10731.4
1.165043678,0.007845934,0.04237444,0.016941264,8.46E-05,0.002740176,1.62E-05,0.027745683,0.1,0.127745683,0.002774568,11,8.614791988,116.8383838
4.104056691,0.001070637,0.051068528,0.038163565,1.09E-05,0.004341269,2.05E-06,0.004999,0.100503782,0.105502782,0.000502418,43,8.306485068,3405.663265
0,0,0.027216708,0.1259019,0,0.008819807,0.000992344,0.088735651,0.333333333,0.422068984,0.02957855,0,1.515873016,24.375
2.175648511,0.021413276,0.050865727,0.033306116,0.000336536,0.002450512,4.74E-05,0.03400102,0.121267813,0.155268833,0.004123229,20,13.97453704,186.0298507
0,0,0.19925884,1,0,0.19925884,0.000277469,0.01670849,0.707106781,0.723815271,0.011814687,0,1,3604
1.228101015,0.003269755,0.027676936,0.040726031,9.14E-05,0.003191308,2.00E-05,0.017122183,0.164398987,0.181521171,0.00281487,12,3.879472141,416.4444444
2.916336203,0.022678186,0.032656045,0.058566551,0.000676503,0.00397122,0.000144014,0.034060135,0.169030851,0.203090986,0.005757214,21,3.801393728,106
0,0,0.196364917,0.335493261,0,0.150066573,0.000106654,0.017823075,0.5,0.517823075,0.008911538,0,1.125834128,1181
0.145471505,0.000114351,0.119035746,0.256552771,2.86E-05,0.080634712,3.30E-05,0.010697788,0.447213595,0.457911383,0.004784196,1,1.12155202,2451.5
0.846884741,0.009955752,0.036380673,0.045874739,0.000390252,0.003635612,5.36E-05,0.03400102,0.19245009,0.22645111,0.006543499,9,6.216435185,210.9615385
13.80063654,0.008992532,0.043886453,0.044228982,4.99E-05,0.001210553,1.43E-05,0.008751751,0.074124932,0.082876682,0.000648723,118,16.64864037,1201.624309
0.270322915,0.000562114,0.026565566,0.139126511,7.04E-05,0.008009958,4.82E-05,0.01685021,0.333333333,0.350183544,0.005616737,2,1.858846918,824.75
1.730415617,0.001043176,0.045003138,0.056793975,2.82E-05,0.009658953,5.30E-06,0.007621606,0.162221421,0.169843027,0.001236388,18,4.52968514,2111.108108
4.187776672,0.003331267,0.085313,0.03692173,2.27E-05,0.003177484,4.85E-06,0.008972309,0.081923192,0.090895501,0.00073504,43,20.17937364,1764.02027
0.106917935,0.000924214,0.036736377,0.072689059,5.52E-05,0.016535933,9.98E-05,0.031670318,0.23570226,0.267372578,0.007464765,1,1.636546185,102.7058824
0.644200197,0.001911002,0.041377714,0.022815271,2.94E-05,0.005317936,8.62E-06,0.01670849,0.122169444,0.138877935,0.002041267,7,4.778832728,263.0454545
0.353506667,0.001097093,0.056369079,0.028825182,2.41E-05,0.007073109,9.19E-06,0.01670849,0.145864991,0.162573482,0.002437184,4,5.199664898,409.0869565
0,0,0.144955779,0.334738299,0,0.103417974,1.94E-05,0.007621606,0.5,0.507621606,0.003810803,0,1.161147903,6674.666667
13.36375877,0.014112903,0.125825659,0.059472919,5.69E-05,0.001541355,1.12E-05,0.010380685,0.062994079,0.073374764,0.000653922,133,50.36922082,1867.426295
2.280059231,0.021528525,0.062952175,0.032474544,0.000363676,0.003013721,4.91E-05,0.03400102,0.125988158,0.159989178,0.004283726,20,14.76041667,211.8225806
0.474529954,0.000124635,0.055182304,0.095873513,8.90E-06,0.017849027,3.34E-06,0.004999,0.25819889,0.26319789,0.001290736,5,1.929351493,5529.857143
6.875590982,0.00473427,0.045923147,0.062261938,4.80E-05,0.001882091,1.32E-05,0.008751751,0.1,0.108751751,0.000875175,62,11.83983148,1562.494949
0.645687283,0.002113527,0.028464627,0.010648804,1.66E-05,0.003838158,3.88E-06,0.017749926,0.086710997,0.104460923,0.001539114,7,5.920579893,143.5227273
2.741903772,0.00300075,0.067086628,0.080905633,5.68E-05,0.002457807,1.39E-05,0.010380685,0.136082763,0.146463448,0.001412632,28,13.18062291,2313.981132
0,0,0.12266428,0.360891483,0,0.077061827,1.10E-05,0.004999,0.5,0.504999,0.0024995,0,1.140522304,15252.33333
2.060359958,0.001212961,0.034819415,0.038915024,1.24E-05,0.003957176,5.03E-06,0.007621606,0.100503782,0.108125387,0.000766,21,7.392296968,1300.826531
4.204500867,0.002607033,0.063797947,0.050356423,3.73E-05,0.006104484,4.62E-06,0.007621606,0.118678166,0.126299772,0.000904518,45,10.07476473,2481.7
0.215692271,4.99E-05,0.096926515,0.214134743,9.97E-06,0.048333853,6.87E-06,0.004999,0.40824829,0.413247291,0.002040833,2,1.356166438,10891.2
0.088790532,2.49E-05,0.118085296,0.353556278,8.31E-06,0.07544225,1.01E-05,0.004999,0.5,0.504999,0.0024995,1,1.148944146,15365
5.023817807,0.012768269,0.047880089,0.030651811,7.52E-05,0.00103448,1.79E-05,0.01685021,0.075164603,0.092014813,0.001266539,47,21.32632775,431.0511364
0.083581765,0.000116225,0.083734966,0.107989703,1.16E-05,0.063584054,1.45E-05,0.010785786,0.301511345,0.312297131,0.003252037,1,1.196509599,1028.4
5.80110138,0.054956897,0.138342973,0.049805099,0.000491244,0.003122511,7.72E-05,0.034259435,0.090535746,0.124795182,0.003101704,51,34.73913043,246.7024793
0,0,0.223631331,1,0,0.223631331,2.49E-05,0.004999,0.707106781,0.712105781,0.003534827,0,1,40108
2.584444068,0.002896374,0.074437043,0.082610346,6.75E-05,0.003005827,1.22E-05,0.010380685,0.150755672,0.161136357,0.001564947,27,13.1198405,2838.860465
0.511937886,0.000536999,0.036593338,0.147154424,5.37E-05,0.006502921,2.00E-05,0.010380685,0.301511345,0.31189203,0.003129894,5,2.35930596,2195.2
5.033513357,0.021204819,0.05479768,0.055540047,0.000206207,0.001216505,4.83E-05,0.022321651,0.096673649,0.1189953,0.002157915,44,20.40179462,387.9622642
9.359148104,0.006888634,0.068024829,0.028710269,2.00E-05,0.001643091,4.74E-06,0.008972309,0.05322463,0.062196939,0.000477548,90,30.97311006,1140.369318
0,0,0.183393751,0.511569669,0,0.150705329,2.99E-05,0.007621606,0.577350269,0.584971875,0.004400336,0,1.101312885,9493.5
4.477304309,0.157894737,0.098141711,0.226209837,0.004193849,0.006711168,0.005097651,0.121267813,0.25819889,0.379466702,0.031311215,18,9.119402985,27.78571429
0.516853427,0.002105263,0.02725831,0.09180572,0.000151172,0.004722128,5.68E-05,0.023094011,0.25819889,0.281292901,0.005962848,4,2.790288154,377.7142857
0.691546338,0.001526329,0.030671781,0.046196436,5.48E-05,0.011462407,1.94E-05,0.015992326,0.185695338,0.201687664,0.0029697,6,2.405986186,335.8928571
9.123943887,0.039028621,0.010313584,0.027337148,0.000137565,0.000351098,8.62E-05,0.036442026,0.108465229,0.144907255,0.003952693,45,9.603723404,52.20238095
5.289528341,0.023502304,0.068950318,0.03049983,0.000121804,0.00085997,2.20E-05,0.022321651,0.069171446,0.091493097,0.001544021,51,36.61216351,354
1.064839873,0.003064351,0.05970976,0.064623214,0.00016157,0.018630166,1.67E-05,0.015992326,0.223606798,0.239599123,0.003575993,12,5.034024047,1035.684211
3.68709297,0.027144408,0.036619741,0.037801906,0.00012351,0.000891136,0.000171208,0.040927275,0.057448499,0.098375774,0.002351211,25,22.77852349,46.62251656
0.764426257,0.000535578,0.028794002,0.09713068,2.98E-05,0.005221566,1.16E-05,0.008751751,0.229415734,0.238167484,0.002007789,7,2.589505936,1879.777778
9.109557744,0.009494672,0.092512067,0.053550958,3.68E-05,0.001166215,1.19E-05,0.010380685,0.061545745,0.07192643,0.000638887,90,40.57161332,1435.91635
0.321716266,0.007109005,0.114185561,0.183255022,0.001193317,0.041664701,0.000441509,0.051031036,0.377964473,0.428995509,0.019287919,3,2.041775457,142.6666667
0.315868658,0.016042781,0.038242187,0.029019099,0.000529942,0.006013006,0.000190973,0.080845208,0.162221421,0.243066629,0.013114825,3,4.032894737,16.78378378
0.40370204,9.97E-05,0.058374792,0.10979914,8.31E-06,0.020714585,4.49E-06,0.004999,0.277350098,0.282349098,0.001386473,4,1.644033487,5502.25
0,0,0.068997049,0.26304413,0,0.03831045,0.00088537,0.057073015,0.447213595,0.50428661,0.025523828,0,1.196078431,95.25
176.317109,0.012139942,0.004357068,0.023099414,3.23E-06,8.97E-06,1.33E-05,0.015992326,0.037319669,0.053311994,0.000596828,931,466.9293937,309.4797768
0.952700493,0.00058008,0.061682919,0.112543918,4.46E-05,0.025013428,7.65E-06,0.007621606,0.267261242,0.274882848,0.00203696,10,2.701115371,3582.692308
8.206728334,0.003459719,0.005929586,0.02549572,2.72E-06,0.000238009,5.29E-06,0.008972309,0.084818893,0.093791202,0.000761021,49,10.19523388,875.2536232
0.559170239,0.001834301,0.027289487,0.009982462,1.47E-05,0.004529896,3.47E-06,0.017823075,0.087370406,0.105193481,0.001557209,6,5.041309183,122.0384615
5.877133756,0.027014652,0.085657391,0.02797629,0.000127433,0.000963175,1.81E-05,0.022321651,0.065795169,0.088116821,0.001468657,59,46.44217348,406.1478261
0.419346102,0.000306208,0.041967214,0.156027232,3.83E-05,0.012072455,1.72E-05,0.008751751,0.333333333,0.342085084,0.00291725,4,2.074454232,3386.875
0.295245058,0.000342036,0.029939343,0.0452199,1.07E-05,0.010572921,8.53E-06,0.010697788,0.174077656,0.184775444,0.001862246,3,2.155430926,589.375
0.077345085,0.000114364,0.163481645,0.334531541,3.81E-05,0.113481042,3.83E-05,0.010697788,0.5,0.510697788,0.005348894,1,1.278013048,3724.666667
3.067778554,0.002405152,0.080353465,0.037729678,2.07E-05,0.003627081,5.15E-06,0.008972309,0.092057462,0.101029771,0.000825968,31,16.29184446,1797.17094
0,0,0.195642465,0.500621723,0,0.156628484,0.00012807,0.015992326,0.577350269,0.593342595,0.009233173,0,1.243540547,2430.5
0.157807717,0.000686813,0.041070552,0.068657622,3.86E-05,0.012375632,6.66E-05,0.026379807,0.229415734,0.255795541,0.006051943,1,1.41643454,113.3333333
0.281265101,7.48E-05,0.082961208,0.154761026,9.35E-06,0.032631955,4.36E-06,0.004999,0.333333333,0.338332334,0.001666333,3,1.770086218,8885.375
0,0,0.167788363,0.50938035,0,0.120257854,1.27E-05,0.004999,0.577350269,0.582349269,0.002886174,0,1.188804198,23845.5
0,0,0.216431307,1,0,0.216431307,7.81E-05,0.008972309,0.707106781,0.716079091,0.006344381,0,1,12803
36.45468397,0.021233938,0.005702504,0.022029042,8.57E-06,3.15E-05,8.66E-06,0.01685021,0.06608186,0.08293207,0.001113493,233,83.40329452,476.4561404
0.281884679,0.000342779,0.065795543,0.088828592,2.64E-05,0.027778408,1.10E-05,0.010697788,0.267261242,0.27795903,0.002859104,3,1.982831636,1334.846154
0.255736572,0.002178649,0.036607385,0.178783769,0.00031294,0.01298937,0.000234821,0.034060135,0.353553391,0.387613526,0.012042076,2,1.68641115,229.5714286
0.096378391,0.001141553,0.055233031,0.50560108,0.000571429,0.038100994,0.000577932,0.034020691,0.577350269,0.61137096,0.019641855,1,1.41599073,620
0,0,0.098781395,0.128610826,0,0.050050164,4.07E-05,0.017749926,0.333333333,0.351083259,0.005916642,0,1.543649543,617
9.080640602,0.005941499,0.038636053,0.043994623,4.06E-05,0.001317215,1.32E-05,0.008751751,0.082199494,0.090951244,0.000719389,78,12.8688625,1143.802721
0.098557939,2.49E-05,0.11224666,0.28144865,6.23E-06,0.060777892,8.42E-06,0.004999,0.447213595,0.452212596,0.002235621,1,1.247582157,12513
11.32951473,0.05634759,0.024748753,0.031406681,0.000137199,0.000227492,7.39E-05,0.03863337,0.056980288,0.095613659,0.002201341,83,44.70852018,89.56026059
1.588761252,0.025487256,0.087521903,0.019871888,0.000309299,0.002003058,3.68E-05,0.041309619,0.103142125,0.144451744,0.004260762,17,28.12649573,180.7096774
5.964515981,0.016323254,0.082061258,0.023126146,6.68E-05,0.001504743,8.97E-06,0.016835876,0.062136977,0.078972852,0.00104613,61,38.10632265,522.8255814
0.351816691,0.006564551,0.045019763,0.07544544,0.000398353,0.011314,0.000199199,0.047511434,0.23570226,0.283213694,0.011198552,3,2.803167421,73
0.887248337,0.000535168,0.023865944,0.052581866,1.91E-05,0.003524296,1.08E-05,0.008751751,0.185695338,0.194447089,0.001625159,7,2.363768671,1102.821429
0.08554461,0.000277162,0.103488322,0.205735829,5.55E-05,0.04744874,5.83E-05,0.01670849,0.40824829,0.424956781,0.006821213,1,1.492041329,1077.2
0,0,0.021044734,0.031400237,0,0.004995281,0.000115839,0.063372425,0.171498585,0.23487101,0.010868281,0,2.64516129,24.3030303
3.115742717,0.002287283,0.037470139,0.038658059,2.64E-05,0.001922039,8.69E-06,0.008751751,0.106600358,0.115352109,0.00093294,30,8.49536576,1275.862069
0.404904917,0.000306162,0.043909475,0.13855689,3.06E-05,0.010346924,1.41E-05,0.008751751,0.301511345,0.310263095,0.002638752,4,2.738491,3577.3
0.175820118,0.000892857,0.151647263,0.045895643,1.82E-05,0.006555882,2.31E-05,0.021363815,0.140028008,0.161391824,0.002991532,2,14.69406393,645.32
0.077516816,7.81E-05,0.098504015,0.336702015,2.60E-05,0.073944241,2.71E-05,0.008972309,0.5,0.508972309,0.004486155,1,1.293374124,5556
0,0,0.058105034,0.51577415,0,0.040363329,4.05E-05,0.008751751,0.577350269,0.58610202,0.005052826,0,1.06541555,6957.5
6.55457922,0.011872959,0.007222074,0.058610419,3.00E-05,0.000263283,2.70E-05,0.018559936,0.204124145,0.222684082,0.003788531,40,7.542384562,425.9130435
5.83208167,0.023696682,0.05044216,0.050315952,0.00016897,0.000854741,4.54E-05,0.022321651,0.082199494,0.104521145,0.001834828,50,23.75822532,325.244898
