adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0.443708601,0.026086957,0.119452484,0.145473327,0.003409091,0.031757166,0.001335678,0.103142125,0.333333333,0.436475458,0.034380708,3,2.52688172,37.125
0.098890375,1.17E-05,0.060147795,0.524506854,5.87E-06,0.039143802,7.09E-06,0.003427614,0.577350269,0.580777883,0.001978934,1,1.060164951,45152.5
0,0,0.057111,0.101235927,0,0.029887048,0.000560292,0.074329415,0.301511345,0.375840759,0.022411162,0,1.616666667,29.8
2.888639108,0.000328573,0.039697868,0.061735419,4.63E-06,0.002193624,4.14E-06,0.003427614,0.11785113,0.121278744,0.000403948,28,5.454614879,6546.690141
3.519458432,0.000446088,0.136050071,0.17882331,9.11E-06,0.006775521,4.34E-06,0.003427614,0.141421356,0.14484897,0.000484738,38,12.66708962,22023.38776
0.683427387,8.22E-05,0.045594218,0.116589465,5.14E-06,0.006994501,3.43E-06,0.003427614,0.242535625,0.245963239,0.000831318,7,2.456623901,13085.125
0.14715175,0.000719942,0.168931184,0.251119164,0.000180375,0.114959472,0.000181921,0.029012943,0.447213595,0.476226538,0.012974982,1,1.255265375,461
0,0,0.052590198,0.281629165,0,0.024038464,0.000734769,0.044324221,0.447213595,0.491537816,0.019822394,0,1.181102362,150.25
4.745208875,0.000586951,0.115856432,0.150697844,9.47E-06,0.005219477,4.56E-06,0.003427614,0.125988158,0.129415771,0.000431839,50,13.18705061,18123.19355
1.016814909,0.000117403,0.038286062,0.133271528,9.03E-06,0.007232153,4.00E-06,0.003427614,0.267261242,0.270688855,0.000916068,10,1.917383336,12566.30769
5.343283234,0.0006691,0.124771287,0.143264408,9.29E-06,0.005126274,4.09E-06,0.003427614,0.117041147,0.120468761,0.000401172,57,15.14771606,17926.51389
11.85670591,0.071866784,0.029351578,0.05496612,0.000219303,0.000213616,0.000184252,0.040622223,0.072357461,0.112979684,0.002939321,82,49.24132231,96.09473684
0.362608754,0.006960557,0.022068831,0.027163605,0.000178433,0.003720149,7.25E-05,0.063887656,0.150755672,0.214643329,0.009631427,3,2.495901639,27.8372093
11.55958081,0.01207265,0.090489494,0.039617858,3.61E-05,0.001249864,9.84E-06,0.010466758,0.053916387,0.064383145,0.00056433,113,46.57861291,1240.317784
2.362393354,0.00030524,0.136374609,0.223455849,9.85E-06,0.008886868,4.98E-06,0.003427614,0.176776695,0.180204309,0.000605922,26,10.06694394,27664.41935
0.995745958,0.000129143,0.089279186,0.247162854,9.22E-06,0.011476573,5.40E-06,0.003427614,0.25819889,0.261626503,0.000885006,11,4.799132948,29200.28571
2.858766328,0.003158353,0.066162454,0.051833809,3.92E-05,0.002144034,9.99E-06,0.010466758,0.110431526,0.120898284,0.00115586,29,14.79029254,1667.716049
0,0,0.061535312,0.51494784,0,0.039703594,6.35E-06,0.003427614,0.577350269,0.580777883,0.001978934,0,1.04504441,44508.5
1.5249953,0.000199582,0.098201051,0.207765999,9.50E-06,0.009260442,4.35E-06,0.003427614,0.213200716,0.21662833,0.00073077,17,6.358898444,25797.14286
2.324298522,0.00261923,0.073808933,0.06816507,4.61E-05,0.002976307,1.11E-05,0.010466758,0.131306433,0.141773191,0.001374353,24,13.77714474,2207.77193
0.083581765,0.000122279,0.037175713,0.33510915,4.08E-05,0.017683025,4.17E-05,0.011142796,0.5,0.511142796,0.005571398,1,1.068421706,2915
0.473379629,5.87E-05,0.047118558,0.211267602,9.78E-06,0.014672313,3.19E-06,0.003427614,0.377964473,0.381392087,0.001295516,5,1.524214014,21648.83333
2.143983735,0.00024654,0.065141415,0.151313101,9.48E-06,0.00600853,5.12E-06,0.003427614,0.19245009,0.195877703,0.000659645,21,4.905317449,16073.65385
3.501916672,0.0004226,0.055671851,0.082186203,8.63E-06,0.003623179,2.49E-06,0.003427614,0.141421356,0.14484897,0.000484738,36,5.945920861,10343.95918
4.51457758,0.000575232,0.14164324,0.171428998,9.92E-06,0.006284996,4.24E-06,0.003427614,0.130188911,0.133616524,0.000446237,49,14.78530476,21720.63793
0.868159999,0.000117404,0.0920915,0.251171644,9.78E-06,0.013521751,4.25E-06,0.003427614,0.277350098,0.280777712,0.000950649,10,4.538288923,32219.91667
3.792600872,0.000457822,0.063621294,0.101359266,8.98E-06,0.003864802,3.24E-06,0.003427614,0.138675049,0.142102663,0.000475324,39,6.920860943,11564.72549
2.957119615,0.000375679,0.136607228,0.207958273,1.02E-05,0.007914987,4.96E-06,0.003427614,0.162221421,0.165649035,0.000556032,32,11.10525636,25570.16216
4.92567854,0.005314534,0.090346935,0.053510147,3.86E-05,0.001931015,1.15E-05,0.010466758,0.084515425,0.094982184,0.000884603,49,25.93809576,1704.316547
5.104216373,0.042270531,0.021422955,0.049239205,0.000225237,0.000334598,0.000200332,0.040622223,0.075164603,0.115786826,0.003053353,35,21.47438017,62.27840909
3.861718292,0.004475005,0.119478086,0.072200773,6.15E-05,0.003547095,1.09E-05,0.010466758,0.116247639,0.126714397,0.001216736,41,22.88999671,2863.60274
0,0,0.044807149,0.062913347,0,0.023873986,0.000254499,0.061313934,0.23570226,0.297016194,0.014451833,0,1.154716981,18.35294118
2.615333015,0.000340416,0.10529249,0.149150115,7.57E-06,0.005971787,3.69E-06,0.003427614,0.147441956,0.15086957,0.000505374,29,9.734902956,18431.86667
0,0,0.036461057,0.095066843,0,0.009879438,1.46E-05,0.011570943,0.267261242,0.278832185,0.003092465,0,2.454472416,1410
0,0,0.428850172,1,0,0.428850172,0.000721501,0.029012943,0.707106781,0.736119724,0.020515248,0,1,1386
0.900880969,0.000105665,0.045083294,0.166942173,1.06E-05,0.009689153,4.18E-06,0.003427614,0.301511345,0.304938958,0.001033464,9,1.949656939,16611.5
1.192811734,0.000140881,0.059337126,0.152882235,8.81E-06,0.00808085,3.75E-06,0.003427614,0.242535625,0.245963239,0.000831318,12,3.338537995,17777.5625
3.509963952,0.020847811,0.036765178,0.027317011,0.000166583,0.001243889,3.13E-05,0.027389552,0.085749293,0.113138844,0.002348635,30,14.17867868,140.762963
1.638029868,0.000211327,0.105252989,0.234664894,1.06E-05,0.010139102,5.16E-06,0.003427614,0.21821789,0.221645504,0.000747967,18,6.50884675,27722.3
0.085923416,0.000109457,0.03192199,0.160724348,1.56E-05,0.008862536,2.02E-05,0.010466758,0.353553391,0.364020149,0.003700558,1,1.896570615,2474
14.65136799,0.001699962,0.06036243,0.056320386,6.38E-06,0.001607275,3.16E-06,0.003427614,0.061084722,0.064512336,0.000209375,145,20.6309507,6589.067416
1.205674324,0.002650957,0.016098869,0.027815068,4.34E-05,0.002463054,2.13E-05,0.01735264,0.125988158,0.143340798,0.002186227,9,2.578012048,141.6451613
1.78136481,0.000211322,0.064741513,0.161825446,9.61E-06,0.006746964,5.38E-06,0.003427614,0.208514414,0.211942028,0.000714707,18,4.389950186,16999.13636
8.257379244,0.031649832,0.018399043,0.019279135,0.00014808,0.000182563,9.60E-05,0.069504805,0.073922127,0.143426932,0.005137943,47,46.59708738,31.29120879
4.630620111,0.000563532,0.11252819,0.159046371,1.11E-05,0.00571846,4.83E-06,0.003427614,0.138675049,0.142102663,0.000475324,48,11.32334696,18916.68627
0.203147336,2.35E-05,0.047981659,0.259291727,5.87E-06,0.020148582,4.48E-06,0.003427614,0.447213595,0.450641209,0.001532875,2,1.122632643,23911.5
3.622374259,0.000457843,0.112379819,0.16432658,9.74E-06,0.00594694,4.65E-06,0.003427614,0.144337567,0.147765181,0.000494733,39,10.98578411,19915.40426
2.551154856,0.052173913,0.04017821,0.033957155,0.000553471,0.000897756,0.000262281,0.088045091,0.104828484,0.192873574,0.009229633,18,23.5625,31.37777778
4.800472796,0.005556161,0.128725878,0.061213101,5.59E-05,0.003013963,8.83E-06,0.010466758,0.099503719,0.109970477,0.001041481,51,29.07275118,2655.45
7.966550367,0.03030303,0.067137914,0.019449775,4.78E-05,0.000514491,1.70E-05,0.02348557,0.032791292,0.056276861,0.000770122,81,95.0093819,188.555436
0.60987724,0.000733586,0.040843381,0.140882782,8.15E-05,0.008199158,2.02E-05,0.011142796,0.316227766,0.327370562,0.003523662,6,2.661120079,2413.888889
3.617336476,0.000446109,0.114761771,0.168165912,9.91E-06,0.006260024,4.61E-06,0.003427614,0.147441956,0.15086957,0.000505374,38,10.59979322,20067.8
1.55483136,0.012257406,0.014600369,0.010363219,5.19E-05,0.000482793,4.30E-05,0.051571062,0.048112522,0.099683585,0.002481214,12,21.92533333,17.77726218
1.328407984,0.015810277,0.046834897,0.034268395,0.000338796,0.001984064,0.000124813,0.121267813,0.142857143,0.264124955,0.017323973,8,8.298507463,30.29166667
0,0,0.141131533,1,0,0.141131533,0.000299222,0.01735264,0.707106781,0.724459421,0.01227017,0,1,3342
1.236486462,0.001911765,0.100503494,0.036488403,2.72E-05,0.004100511,6.85E-06,0.012398706,0.11785113,0.130249836,0.001461201,13,13.81903444,1311.211268
3.781067681,0.004359673,0.110026758,0.061459208,5.15E-05,0.003006867,9.10E-06,0.010466758,0.107832773,0.118299531,0.00112866,40,23.31324641,2505.070588
2.860980161,0.000363927,0.120083604,0.188443182,9.33E-06,0.007066049,4.74E-06,0.003427614,0.158113883,0.161541497,0.000541953,31,10.28577471,22468.89744
0.478802572,5.87E-05,0.043615677,0.170259969,8.39E-06,0.012560663,3.69E-06,0.003427614,0.353553391,0.356981004,0.001211844,5,1.4252197,17353.42857
0.811025792,0.005347594,0.028860469,0.066594926,0.000226449,0.004912482,9.01E-05,0.030192334,0.2,0.230192334,0.006038467,6,4.299270073,198.7916667
14.96053708,0.001760006,0.103281212,0.096603229,8.68E-06,0.002735266,4.38E-06,0.003427614,0.070014004,0.073441618,0.000239981,150,26.66750082,11195.52217
0.429298935,0.0009995,0.044824119,0.028176529,2.02E-05,0.011166106,8.11E-06,0.01591316,0.140028008,0.155941169,0.002228288,4,3.509118541,277.82
15.4621093,0.014012739,0.003147763,0.026454757,1.03E-05,9.82E-05,1.09E-05,0.01735264,0.132453236,0.149805876,0.002298413,77,12.72198795,274.8571429
2.375964812,0.003525264,0.12952563,0.035892759,3.96E-05,0.00425677,6.62E-06,0.012398706,0.104828484,0.117227189,0.001299738,24,19.68127306,1468.477778
6.617965802,0.000810011,0.118342944,0.136777032,1.03E-05,0.004621216,4.26E-06,0.003427614,0.111803399,0.115231012,0.000383219,69,15.49765027,16716.35443
0.293730781,0.001331558,0.042929689,0.044752441,5.17E-05,0.006261585,2.05E-05,0.021195195,0.19245009,0.213645285,0.004079017,3,4.588314607,394.8076923
0.177233771,0.002656042,0.047679745,0.145394719,0.000381971,0.018179384,0.000194945,0.040756957,0.353553391,0.394310348,0.01440976,2,1.572379368,183.1428571
1.800791611,0.002779403,0.122776435,0.032260788,2.49E-05,0.003745453,6.43E-06,0.012398706,0.093658581,0.106057287,0.001161245,19,21.8347171,1296.955752
0.484491683,0.010638298,0.036882014,0.067565467,0.000555556,0.005855061,0.000232264,0.054073807,0.21821789,0.272291697,0.011799872,4,3.099706745,58.15
0.26765147,0.001694915,0.00832223,0.008691305,6.50E-06,0.000331952,2.95E-05,0.035511041,0.050767308,0.086278349,0.0018028,2,7.184343434,15.23255814
0,0,0.025058946,0.037446782,0,0.004495703,0.000307859,0.089802651,0.179605302,0.269407953,0.016129032,0,2.227642276,9.233333333
0,0,0.428850172,1,0,0.428850172,0.000721501,0.029012943,0.707106781,0.736119724,0.020515248,0,1,1386
0.090785432,0.00074239,0.025364506,0.07901883,5.35E-05,0.006195092,6.46E-05,0.027389552,0.25819889,0.285588442,0.007071952,1,1.816816817,173.5714286
18.12023403,0.00206534,0.102447675,0.095755166,9.48E-06,0.002672707,4.58E-06,0.003427614,0.067573738,0.071001351,0.000231617,176,27.8402298,10883.01376
2.576305167,0.000316953,0.091593175,0.14741083,8.13E-06,0.005891819,4.40E-06,0.003427614,0.158113883,0.161541497,0.000541953,27,7.981366606,17434.53846
1.378992121,0.005550811,0.04004261,0.019911293,4.66E-05,0.001877597,1.53E-05,0.021195195,0.089087081,0.110282276,0.001888218,13,11.5105618,205.856
0.237894872,0.000505433,0.263701558,0.393190332,0.00016852,0.153495722,0.000125838,0.01591316,0.5,0.51591316,0.00795658,2,1.5352077,2026.666667
0,0,0.202420533,0.500085209,0,0.150044681,0.001645017,0.057448499,0.577350269,0.634798768,0.033167906,0,1.42384106,217
8.796777614,0.001032876,0.103942238,0.116751599,9.14E-06,0.003564737,4.71E-06,0.003427614,0.093658581,0.097086195,0.000321025,88,17.5535152,13236.39823
0.99247231,0.000117404,0.057407952,0.19923786,9.78E-06,0.009737596,5.71E-06,0.003427614,0.277350098,0.280777712,0.000950649,10,2.791625546,19814.83333
1.067305724,0.000129146,0.054125507,0.195211609,1.08E-05,0.009324324,4.72E-06,0.003427614,0.277350098,0.280777712,0.000950649,11,2.832029231,20108.25
2.864185694,0.000340436,0.058293339,0.107627667,8.51E-06,0.004186777,4.13E-06,0.003427614,0.156173762,0.159601375,0.000535303,29,5.604140232,11939.425
24.44722843,0.025216533,0.054942462,0.026011062,2.39E-05,0.000524331,9.99E-06,0.011142796,0.029160592,0.040303388,0.000324931,230,80.12194213,558.3438298
0.103314795,0.001980198,0.020854227,0.019538826,3.28E-05,0.002405414,5.05E-05,0.048168305,0.118678166,0.166846471,0.005716526,1,4.21627907,27.35714286
1.510384335,0.000187835,0.05172648,0.114970526,8.17E-06,0.005803692,3.33E-06,0.003427614,0.204124145,0.207551759,0.000699659,16,3.580995348,13270.34783
1.565170155,0.000199587,0.100737611,0.233529543,1.05E-05,0.010231668,5.12E-06,0.003427614,0.223606798,0.227034411,0.000766438,17,6.13079797,27488.05263
0.539141037,7.04E-05,0.064285274,0.260290605,8.81E-06,0.014370271,5.35E-06,0.003427614,0.333333333,0.336760947,0.001142538,6,2.639621223,28108.125
29.06559972,0.030484298,0.070848362,0.033355061,4.14E-05,0.000732687,1.10E-05,0.011142796,0.035737084,0.046879881,0.000398211,265,71.8636533,751.971867
3.383931635,0.000434349,0.106623195,0.150535887,9.05E-06,0.005637169,3.95E-06,0.003427614,0.142857143,0.146284756,0.000489659,37,10.59892382,18816.33333
2.728447627,0.000340467,0.108517108,0.183212056,1.06E-05,0.007271166,4.27E-06,0.003427614,0.174077656,0.177505269,0.000596671,29,8.645366324,23019.09375
0.818232051,0.000105661,0.078056913,0.239741433,8.13E-06,0.01115553,5.49E-06,0.003427614,0.267261242,0.270688855,0.000916068,9,4.094917524,26831.61538
0,0,0.216307826,1,0,0.216307826,0.004,0.064820372,0.707106781,0.771927154,0.045834925,0,1,250
0.862998832,0.000977398,0.037029089,0.089024489,5.76E-05,0.00468809,1.54E-05,0.011142796,0.23570226,0.246845057,0.002626382,8,3.493108158,1681.117647
11.94832125,0.00139673,0.100643982,0.097932906,9.70E-06,0.003160426,3.98E-06,0.003427614,0.08304548,0.086473093,0.000284648,119,20.19153861,11950.34028
7.069229917,0.00080985,0.086682203,0.104101977,8.44E-06,0.003418324,4.95E-06,0.003427614,0.101534617,0.10496223,0.000348021,69,13.27261619,11779.38542
32.87700172,0.117616034,0.042235269,0.051853026,0.000242977,0.00018063,0.000141429,0.040622223,0.047565149,0.088187373,0.001932202,223,134.014876,115.6780045
0,0,0.039329964,0.205476421,0,0.01789165,0.00034108,0.040522045,0.40824829,0.448770335,0.016543056,0,1.720394737,209.2
1.913493904,0.000246548,0.115061685,0.2283324,1.07E-05,0.009631485,4.88E-06,0.003427614,0.204124145,0.207551759,0.000699659,21,7.564840923,28019.17391
7.336399433,0.034946237,0.026001198,0.027672572,0.000106293,0.000310246,0.00015495,0.047511434,0.034668762,0.082180196,0.001647163,52,62.78733032,31.70998797
0.540208775,7.04E-05,0.045610223,0.138498359,7.83E-06,0.01072672,2.66E-06,0.003427614,0.316227766,0.31965538,0.001083907,6,1.730802669,16388.66667
2.280104703,0.000293506,0.117713688,0.204498869,1.05E-05,0.008489002,4.33E-06,0.003427614,0.185695338,0.189122952,0.000636492,25,8.648362235,26315.96429
1.494805704,0.002351558,0.126320788,0.037953893,3.04E-05,0.004653011,6.94E-06,0.012398706,0.11250879,0.124907496,0.001394963,16,17.6100861,1517.397436
0.086430386,0.000698812,0.031954033,0.025016811,1.57E-05,0.010620058,1.99E-05,0.029012943,0.145864991,0.174877934,0.004231973,1,2.339511373,90.84782609
0.149458014,0.000301932,0.035895414,0.137928134,3.78E-05,0.013557031,5.18E-05,0.017614481,0.333333333,0.350947814,0.005871494,1,1.155183116,487
0.20943112,2.35E-05,0.048248746,0.235828853,3.91E-06,0.01485578,4.61E-06,0.003427614,0.377964473,0.381392087,0.001295516,2,1.552175854,22039.83333
0.379997481,0.016949153,0.071971781,0.102071598,0.00154321,0.020665023,0.00114823,0.097128586,0.277350098,0.374478684,0.026938623,2,2.523809524,23.25
0.949283696,0.000117403,0.075893021,0.212296209,9.03E-06,0.010907689,4.28E-06,0.003427614,0.267261242,0.270688855,0.000916068,10,3.935194323,25789.92308
1.352917705,0.000164352,0.076875711,0.164846683,7.15E-06,0.007337461,4.47E-06,0.003427614,0.204124145,0.207551759,0.000699659,14,5.145953757,19061.34783
3.816687184,0.000469605,0.12340234,0.182459352,1.07E-05,0.0067242,5.23E-06,0.003427614,0.149071198,0.152498812,0.000510958,40,11.08837351,21468.79545
0,0,0.064111087,0.128634136,0,0.032389252,9.65E-05,0.026509257,0.333333333,0.35984259,0.008836419,0,1.214486639,215.875
5.57643292,0.007681102,0.093871492,0.045062733,5.51E-05,0.002539451,9.04E-06,0.011570943,0.083918136,0.095489079,0.000971012,58,25.74276915,1363.453901
0.384292662,4.70E-05,0.060326355,0.329033152,9.39E-06,0.019675082,6.23E-06,0.003427614,0.40824829,0.411675904,0.001399317,4,1.951348748,33245.6
0.505276667,5.87E-05,0.049745713,0.22732845,8.39E-06,0.013457796,5.11E-06,0.003427614,0.353553391,0.356981004,0.001211844,5,1.873948494,22808.28571
2.068190764,0.000258255,0.070058467,0.120258689,7.38E-06,0.005287314,3.40E-06,0.003427614,0.166666667,0.17009428,0.000571269,22,6.011983646,14637.34286
1.026776616,0.000117386,0.032473111,0.06997606,4.70E-06,0.004180559,2.14E-06,0.003427614,0.196116135,0.199543749,0.00067221,10,2.140772593,7297.52
0,0,0.400995438,1,0,0.400995438,0.003424658,0.058722022,0.707106781,0.765828803,0.04152274,0,1,292
0.388975672,0.001875,0.05615965,0.185465235,0.000313087,0.022349239,0.000142661,0.026162238,0.377964473,0.404126711,0.009888396,3,1.540410959,421.8333333
3.271322864,0.000399155,0.095079753,0.163698839,9.98E-06,0.005892755,5.11E-06,0.003427614,0.156173762,0.159601375,0.000535303,34,8.613022228,18344.075
0.718771091,8.22E-05,0.038789476,0.110195164,5.48E-06,0.006554114,3.15E-06,0.003427614,0.25,0.253427614,0.000856903,7,2.022522205,11490.6
4.61811917,0.023923445,0.032840733,0.027050383,0.0002178,0.001930104,2.86E-05,0.026162238,0.092847669,0.119009907,0.002429103,40,10.22123288,165.7565217
0.086430386,0.000298775,0.072378638,0.172401204,4.99E-05,0.027641472,5.17E-05,0.01735264,0.377964473,0.395317113,0.006558682,1,1.940662651,1084
0.68409573,8.22E-05,0.070581671,0.232953436,7.47E-06,0.011996321,5.44E-06,0.003427614,0.288675135,0.292102748,0.000989467,7,3.29849852,25543
0.266914889,0.001020929,0.039270826,0.180122254,0.000170503,0.013318462,0.000109537,0.022680461,0.377964473,0.400644934,0.008572408,2,1.37004632,447
3.726760883,0.000434308,0.046856406,0.073684654,7.76E-06,0.002978236,2.82E-06,0.003427614,0.132453236,0.135880849,0.000453999,37,5.419227877,8247.589286
4.709267915,0.00638213,0.092504836,0.049222694,6.36E-05,0.003276499,9.79E-06,0.011570943,0.099014754,0.110585698,0.001145694,48,20.75615961,1534.722772
1.64892832,0.000199575,0.051369166,0.12123631,8.32E-06,0.005470879,3.82E-06,0.003427614,0.2,0.203427614,0.000685523,17,3.660545608,12995.95833
6.216550797,0.007889307,0.09906282,0.047233991,6.21E-05,0.002173149,8.63E-06,0.011142796,0.088045091,0.099187887,0.000981069,65,26.39525643,1680.351563
2.555431806,0.003605769,0.082739414,0.059936809,7.69E-05,0.005099999,1.06E-05,0.011570943,0.144337567,0.155908511,0.001670122,27,12.42554901,1974.340426
0,0,0.053732911,0.256112858,0,0.030055823,0.000119211,0.021195195,0.447213595,0.468408791,0.009478779,0,1.065617978,594
1.584490455,0.000187842,0.054506195,0.130146102,9.39E-06,0.00644381,3.80E-06,0.003427614,0.21821789,0.221645504,0.000747967,16,3.537842474,15072.7
5.835331171,0.007409207,0.095051399,0.048553799,6.32E-05,0.002169805,9.28E-06,0.011142796,0.09166985,0.102812646,0.001021458,61,24.82304731,1715.754237
